order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2022-104903,2021-01-29,2021-01-31,Standard Class,CG-10339,Customer_168,Corporate,United States,New York,California,East,OFF-PAP-10977,Office Supplies,Paper,Paper Model 40,920.57,3,0.0,155.16
CA-2022-104904,2023-01-04,2023-01-07,Second Class,CG-10010,Customer_294,Corporate,United States,Seattle,Arizona,South,TEC-COP-10044,Technology,Copiers,Copiers Model 7,631.3,7,0.5,203.35
CA-2022-104905,2023-07-29,2023-07-30,Same Day,CG-10075,Customer_37,Consumer,United States,New York,Texas,West,FUR-CHA-10054,Furniture,Chairs,Chairs Model 7,391.32,2,0.0,13.75
CA-2022-104906,2022-12-04,2022-12-11,Second Class,CG-10046,Customer_745,Corporate,United States,Chicago,New York,South,OFF-BIN-10197,Office Supplies,Binders,Binders Model 36,1864.7,3,0.5,717.56
CA-2022-104907,2021-06-25,2021-06-30,First Class,CG-10269,Customer_450,Corporate,United States,Chicago,Texas,East,TEC-MAC-10740,Technology,Machines,Machines Model 24,1918.37,3,0.2,549.92
CA-2022-104908,2022-05-25,2022-05-27,Same Day,CG-10425,Customer_722,Home Office,United States,Seattle,California,West,OFF-ART-10194,Office Supplies,Art,Art Model 21,1328.6,2,0.1,189.71
CA-2022-104909,2022-07-02,2022-07-03,Same Day,CG-10240,Customer_102,Home Office,United States,Phoenix,Texas,West,OFF-ART-10474,Office Supplies,Art,Art Model 34,1220.46,2,0.5,417.64
CA-2022-104910,2023-01-20,2023-01-24,Same Day,CG-10718,Customer_208,Corporate,United States,Phoenix,Texas,Central,OFF-SUP-10392,Office Supplies,Supplies,Supplies Model 35,1029.97,10,0.4,341.94
CA-2022-104911,2023-11-27,2023-11-30,Standard Class,CG-10121,Customer_391,Consumer,United States,Phoenix,Arizona,Central,TEC-PHO-10538,Technology,Phones,Phones Model 31,1480.46,10,0.4,91.61
CA-2022-104912,2022-07-05,2022-07-12,First Class,CG-10119,Customer_666,Consumer,United States,Houston,Washington,West,TEC-COP-10677,Technology,Copiers,Copiers Model 48,1843.69,9,0.0,-230.49
CA-2022-104913,2021-09-11,2021-09-17,Standard Class,CG-10329,Customer_593,Corporate,United States,Phoenix,Illinois,East,OFF-APP-10712,Office Supplies,Appliances,Appliances Model 35,19.56,3,0.0,0.38
CA-2022-104914,2021-10-02,2021-10-06,Standard Class,CG-10452,Customer_406,Consumer,United States,Chicago,Arizona,South,FUR-BOO-10036,Furniture,Bookcases,Bookcases Model 26,1714.64,8,0.1,637.9
CA-2022-104915,2021-01-10,2021-01-15,Second Class,CG-10096,Customer_634,Home Office,United States,Houston,Arizona,East,FUR-BOO-10623,Furniture,Bookcases,Bookcases Model 21,170.23,8,0.0,54.97
CA-2022-104916,2023-02-10,2023-02-16,Standard Class,CG-10441,Customer_503,Home Office,United States,Los Angeles,Illinois,Central,OFF-LAB-10703,Office Supplies,Labels,Labels Model 17,1150.25,4,0.0,-60.9
CA-2022-104917,2021-06-17,2021-06-24,Second Class,CG-10788,Customer_175,Consumer,United States,Phoenix,California,South,TEC-PHO-10173,Technology,Phones,Phones Model 12,1129.97,8,0.1,-145.1
CA-2022-104918,2022-05-11,2022-05-12,Standard Class,CG-10676,Customer_462,Consumer,United States,Los Angeles,Washington,East,FUR-FUR-10620,Furniture,Furnishings,Furnishings Model 46,982.14,2,0.1,391.76
CA-2022-104919,2023-03-21,2023-03-23,Standard Class,CG-10392,Customer_440,Consumer,United States,Seattle,California,South,OFF-SUP-10912,Office Supplies,Supplies,Supplies Model 25,647.23,7,0.0,-32.52
CA-2022-104920,2023-07-08,2023-07-11,Second Class,CG-10178,Customer_152,Home Office,United States,New York,New York,West,FUR-CHA-10843,Furniture,Chairs,Chairs Model 15,271.88,7,0.4,-21.15
CA-2022-104921,2021-04-23,2021-04-29,Standard Class,CG-10073,Customer_293,Consumer,United States,Chicago,Arizona,West,TEC-COP-10706,Technology,Copiers,Copiers Model 16,1552.19,7,0.0,270.82
CA-2022-104922,2021-11-24,2021-11-26,First Class,CG-10351,Customer_647,Corporate,United States,Phoenix,Arizona,South,OFF-STO-10359,Office Supplies,Storage,Storage Model 6,1181.57,4,0.0,152.18
CA-2022-104923,2021-11-20,2021-11-22,Second Class,CG-10791,Customer_392,Corporate,United States,Phoenix,New York,West,TEC-MAC-10145,Technology,Machines,Machines Model 9,1547.99,6,0.5,-169.38
CA-2022-104924,2023-07-12,2023-07-19,Second Class,CG-10245,Customer_317,Corporate,United States,Seattle,Washington,West,TEC-ACC-10618,Technology,Accessories,Accessories Model 1,1854.29,1,0.0,612.57
CA-2022-104925,2022-11-05,2022-11-11,Standard Class,CG-10708,Customer_137,Home Office,United States,Chicago,Washington,East,TEC-PHO-10843,Technology,Phones,Phones Model 40,1702.25,4,0.3,232.02
CA-2022-104926,2021-12-24,2021-12-29,First Class,CG-10341,Customer_616,Consumer,United States,Los Angeles,Arizona,East,FUR-CHA-10783,Furniture,Chairs,Chairs Model 4,150.46,5,0.1,27.36
CA-2022-104927,2021-05-20,2021-05-26,Second Class,CG-10390,Customer_643,Consumer,United States,Chicago,Washington,South,OFF-PAP-10066,Office Supplies,Paper,Paper Model 10,1755.22,4,0.2,79.0
CA-2022-104928,2022-09-30,2022-10-04,First Class,CG-10039,Customer_445,Home Office,United States,Houston,Arizona,South,FUR-FUR-10508,Furniture,Furnishings,Furnishings Model 10,286.02,7,0.5,-26.34
CA-2022-104929,2022-02-11,2022-02-16,Same Day,CG-10213,Customer_747,Corporate,United States,Phoenix,California,East,OFF-ENV-10550,Office Supplies,Envelopes,Envelopes Model 2,841.19,9,0.5,188.85
CA-2022-104930,2021-08-11,2021-08-15,Standard Class,CG-10737,Customer_511,Home Office,United States,Houston,Arizona,Central,TEC-ACC-10250,Technology,Accessories,Accessories Model 46,1843.46,10,0.0,608.9
CA-2022-104931,2021-03-01,2021-03-04,Standard Class,CG-10367,Customer_176,Corporate,United States,Chicago,Washington,South,OFF-ART-10361,Office Supplies,Art,Art Model 12,827.44,9,0.0,312.24
CA-2022-104932,2023-02-06,2023-02-08,Second Class,CG-10016,Customer_276,Home Office,United States,Chicago,Arizona,East,TEC-PHO-10845,Technology,Phones,Phones Model 47,1303.63,1,0.1,50.0
CA-2022-104933,2021-01-05,2021-01-06,Same Day,CG-10173,Customer_405,Corporate,United States,Chicago,California,South,OFF-STO-10104,Office Supplies,Storage,Storage Model 27,203.44,10,0.3,-40.29
CA-2022-104934,2021-09-24,2021-10-01,First Class,CG-10269,Customer_81,Corporate,United States,Chicago,Arizona,West,OFF-ENV-10240,Office Supplies,Envelopes,Envelopes Model 38,28.83,10,0.1,10.19
CA-2022-104935,2022-01-15,2022-01-18,Second Class,CG-10639,Customer_596,Home Office,United States,Seattle,Texas,South,OFF-APP-10772,Office Supplies,Appliances,Appliances Model 20,1591.98,5,0.0,302.54
CA-2022-104936,2021-07-03,2021-07-08,Second Class,CG-10405,Customer_31,Consumer,United States,Los Angeles,Arizona,Central,OFF-ENV-10687,Office Supplies,Envelopes,Envelopes Model 35,1070.1,7,0.3,29.11
CA-2022-104937,2022-09-13,2022-09-14,Standard Class,CG-10708,Customer_723,Corporate,United States,Los Angeles,Texas,West,TEC-COP-10897,Technology,Copiers,Copiers Model 33,1391.02,8,0.0,81.14
CA-2022-104938,2022-03-16,2022-03-17,Second Class,CG-10011,Customer_669,Consumer,United States,Houston,Arizona,East,FUR-TAB-10296,Furniture,Tables,Tables Model 11,630.91,1,0.0,6.07
CA-2022-104939,2021-04-03,2021-04-08,Same Day,CG-10507,Customer_673,Consumer,United States,Houston,Texas,South,TEC-COP-10902,Technology,Copiers,Copiers Model 43,961.88,3,0.3,-55.89
CA-2022-104940,2021-03-17,2021-03-24,Standard Class,CG-10124,Customer_471,Home Office,United States,Houston,Arizona,East,TEC-MAC-10444,Technology,Machines,Machines Model 42,876.61,7,0.0,-44.25
CA-2022-104941,2023-05-16,2023-05-20,Standard Class,CG-10164,Customer_243,Consumer,United States,Houston,Washington,Central,FUR-FUR-10996,Furniture,Furnishings,Furnishings Model 20,1226.67,8,0.2,311.19
CA-2022-104942,2021-07-06,2021-07-10,First Class,CG-10762,Customer_470,Consumer,United States,Phoenix,New York,South,OFF-STO-10798,Office Supplies,Storage,Storage Model 1,1140.15,6,0.2,178.25
CA-2022-104943,2022-09-26,2022-10-02,Second Class,CG-10263,Customer_343,Consumer,United States,Phoenix,Arizona,West,OFF-APP-10075,Office Supplies,Appliances,Appliances Model 15,1272.59,6,0.1,40.33
CA-2022-104944,2023-12-15,2023-12-16,Second Class,CG-10368,Customer_403,Consumer,United States,New York,New York,South,FUR-CHA-10130,Furniture,Chairs,Chairs Model 28,1402.39,8,0.0,-26.6
CA-2022-104945,2023-02-19,2023-02-24,First Class,CG-10761,Customer_59,Home Office,United States,Chicago,Washington,East,FUR-FUR-10899,Furniture,Furnishings,Furnishings Model 4,1367.71,6,0.0,71.88
CA-2022-104946,2022-08-13,2022-08-16,Standard Class,CG-10636,Customer_268,Consumer,United States,Houston,Texas,East,OFF-SUP-10112,Office Supplies,Supplies,Supplies Model 28,700.64,3,0.0,277.27
CA-2022-104947,2023-09-02,2023-09-04,First Class,CG-10615,Customer_330,Corporate,United States,Seattle,Arizona,Central,OFF-APP-10636,Office Supplies,Appliances,Appliances Model 7,1344.76,9,0.1,372.72
CA-2022-104948,2023-10-20,2023-10-23,Standard Class,CG-10212,Customer_562,Home Office,United States,New York,Texas,South,FUR-TAB-10114,Furniture,Tables,Tables Model 26,1166.2,4,0.1,-54.36
CA-2022-104949,2023-02-24,2023-03-02,Standard Class,CG-10768,Customer_619,Home Office,United States,Los Angeles,Washington,South,TEC-MAC-10416,Technology,Machines,Machines Model 34,883.85,6,0.4,121.21
CA-2022-104950,2021-10-06,2021-10-09,Second Class,CG-10194,Customer_96,Corporate,United States,Phoenix,Washington,South,FUR-FUR-10192,Furniture,Furnishings,Furnishings Model 28,942.95,10,0.5,13.08
CA-2022-104951,2021-11-06,2021-11-07,First Class,CG-10724,Customer_605,Corporate,United States,Seattle,Illinois,West,OFF-FAS-10806,Office Supplies,Fasteners,Fasteners Model 32,441.96,7,0.0,26.51
CA-2022-104952,2022-12-28,2022-12-31,Second Class,CG-10639,Customer_293,Home Office,United States,Houston,California,West,FUR-BOO-10734,Furniture,Bookcases,Bookcases Model 15,1337.16,7,0.5,-16.68
CA-2022-104953,2023-06-03,2023-06-04,First Class,CG-10701,Customer_758,Home Office,United States,Houston,Arizona,South,OFF-BIN-10507,Office Supplies,Binders,Binders Model 43,1965.64,5,0.2,187.87
CA-2022-104954,2022-07-14,2022-07-17,Second Class,CG-10628,Customer_466,Corporate,United States,Seattle,New York,Central,FUR-BOO-10105,Furniture,Bookcases,Bookcases Model 10,1249.23,10,0.4,-190.97
CA-2022-104955,2021-03-01,2021-03-04,Standard Class,CG-10178,Customer_139,Corporate,United States,Chicago,Texas,South,OFF-APP-10195,Office Supplies,Appliances,Appliances Model 45,1700.63,4,0.3,-202.15
CA-2022-104956,2022-10-29,2022-11-05,Standard Class,CG-10132,Customer_674,Corporate,United States,New York,Illinois,East,TEC-PHO-10479,Technology,Phones,Phones Model 17,915.24,2,0.4,-29.83
CA-2022-104957,2022-07-24,2022-07-27,Second Class,CG-10529,Customer_12,Corporate,United States,Seattle,Washington,South,TEC-ACC-10052,Technology,Accessories,Accessories Model 4,1288.83,3,0.5,290.81
CA-2022-104958,2023-12-20,2023-12-24,Same Day,CG-10668,Customer_133,Consumer,United States,Seattle,Arizona,South,TEC-COP-10663,Technology,Copiers,Copiers Model 16,1924.72,1,0.0,551.33
CA-2022-104959,2022-06-15,2022-06-16,Standard Class,CG-10453,Customer_88,Home Office,United States,Los Angeles,Arizona,West,FUR-FUR-10947,Furniture,Furnishings,Furnishings Model 49,1545.4,8,0.4,-173.12
CA-2022-104960,2021-09-09,2021-09-10,First Class,CG-10306,Customer_48,Corporate,United States,Chicago,Arizona,Central,OFF-BIN-10551,Office Supplies,Binders,Binders Model 34,1466.73,7,0.5,505.56
CA-2022-104961,2023-05-01,2023-05-08,Second Class,CG-10138,Customer_473,Corporate,United States,Los Angeles,New York,South,TEC-PHO-10773,Technology,Phones,Phones Model 30,1020.33,1,0.2,-71.88
CA-2022-104962,2023-09-13,2023-09-18,Same Day,CG-10163,Customer_277,Consumer,United States,Chicago,Washington,East,OFF-ART-10279,Office Supplies,Art,Art Model 2,1212.91,5,0.1,105.42
CA-2022-104963,2022-11-03,2022-11-10,First Class,CG-10219,Customer_111,Corporate,United States,Seattle,Illinois,East,TEC-COP-10382,Technology,Copiers,Copiers Model 40,124.14,6,0.0,36.84
CA-2022-104964,2023-08-13,2023-08-16,Standard Class,CG-10184,Customer_551,Home Office,United States,Seattle,Washington,South,TEC-MAC-10844,Technology,Machines,Machines Model 35,389.97,5,0.0,35.01
CA-2022-104965,2021-10-22,2021-10-24,Same Day,CG-10089,Customer_37,Home Office,United States,Los Angeles,California,East,TEC-ACC-10579,Technology,Accessories,Accessories Model 18,1686.71,9,0.0,307.76
CA-2022-104966,2022-02-20,2022-02-23,Standard Class,CG-10216,Customer_394,Corporate,United States,Houston,California,Central,FUR-TAB-10526,Furniture,Tables,Tables Model 36,1141.68,8,0.5,17.37
CA-2022-104967,2022-07-15,2022-07-20,Second Class,CG-10214,Customer_516,Home Office,United States,Los Angeles,California,East,OFF-ENV-10888,Office Supplies,Envelopes,Envelopes Model 46,74.35,9,0.4,6.9
CA-2022-104968,2023-04-15,2023-04-22,Standard Class,CG-10249,Customer_365,Corporate,United States,Chicago,California,West,TEC-PHO-10926,Technology,Phones,Phones Model 33,1430.71,7,0.2,101.87
CA-2022-104969,2023-07-04,2023-07-05,Same Day,CG-10241,Customer_34,Home Office,United States,Seattle,California,Central,FUR-TAB-10929,Furniture,Tables,Tables Model 4,1988.06,10,0.5,197.78
CA-2022-104970,2021-03-21,2021-03-27,First Class,CG-10432,Customer_237,Corporate,United States,Phoenix,California,West,OFF-PAP-10761,Office Supplies,Paper,Paper Model 2,288.51,7,0.0,58.65
CA-2022-104971,2022-09-05,2022-09-09,Second Class,CG-10751,Customer_180,Home Office,United States,Los Angeles,Texas,South,FUR-BOO-10693,Furniture,Bookcases,Bookcases Model 29,151.82,2,0.2,36.25
CA-2022-104972,2022-06-17,2022-06-23,Standard Class,CG-10660,Customer_426,Home Office,United States,Phoenix,Washington,East,FUR-CHA-10120,Furniture,Chairs,Chairs Model 35,250.14,10,0.2,72.23
CA-2022-104973,2021-04-24,2021-05-01,Standard Class,CG-10103,Customer_684,Home Office,United States,Phoenix,Arizona,East,OFF-SUP-10583,Office Supplies,Supplies,Supplies Model 27,362.37,3,0.1,-52.44
CA-2022-104974,2022-09-28,2022-10-03,First Class,CG-10751,Customer_738,Home Office,United States,Chicago,California,East,FUR-TAB-10790,Furniture,Tables,Tables Model 40,317.15,2,0.2,78.01
CA-2022-104975,2023-04-20,2023-04-23,Second Class,CG-10426,Customer_715,Corporate,United States,Houston,Washington,Central,TEC-PHO-10428,Technology,Phones,Phones Model 13,946.98,8,0.1,105.89
CA-2022-104976,2022-12-10,2022-12-13,Same Day,CG-10335,Customer_433,Home Office,United States,New York,Washington,Central,FUR-BOO-10640,Furniture,Bookcases,Bookcases Model 1,1488.91,6,0.1,88.25
CA-2022-104977,2021-11-19,2021-11-20,Same Day,CG-10133,Customer_153,Home Office,United States,Los Angeles,California,Central,TEC-MAC-10764,Technology,Machines,Machines Model 27,905.98,8,0.0,162.8
CA-2022-104978,2022-09-09,2022-09-12,First Class,CG-10249,Customer_26,Home Office,United States,Chicago,Illinois,South,OFF-STO-10456,Office Supplies,Storage,Storage Model 42,839.67,8,0.1,-97.24
CA-2022-104979,2021-01-27,2021-01-28,Same Day,CG-10394,Customer_600,Home Office,United States,Phoenix,Washington,West,OFF-LAB-10352,Office Supplies,Labels,Labels Model 37,1273.07,5,0.5,355.89
CA-2022-104980,2023-06-28,2023-06-29,Same Day,CG-10367,Customer_718,Consumer,United States,New York,Arizona,Central,OFF-LAB-10390,Office Supplies,Labels,Labels Model 12,300.06,1,0.2,60.81
CA-2022-104981,2023-07-19,2023-07-20,First Class,CG-10646,Customer_246,Corporate,United States,New York,New York,Central,FUR-BOO-10734,Furniture,Bookcases,Bookcases Model 21,1069.75,4,0.0,303.45
CA-2022-104982,2023-02-17,2023-02-18,First Class,CG-10056,Customer_471,Home Office,United States,Houston,Illinois,Central,TEC-ACC-10796,Technology,Accessories,Accessories Model 10,1187.63,1,0.0,281.0
CA-2022-104983,2023-07-23,2023-07-28,First Class,CG-10512,Customer_72,Home Office,United States,Houston,California,East,FUR-CHA-10723,Furniture,Chairs,Chairs Model 41,27.76,7,0.5,1.84
CA-2022-104984,2022-02-20,2022-02-26,Same Day,CG-10247,Customer_217,Corporate,United States,New York,Texas,East,FUR-FUR-10998,Furniture,Furnishings,Furnishings Model 16,1341.24,7,0.2,-167.33
CA-2022-104985,2023-06-11,2023-06-14,Second Class,CG-10672,Customer_743,Home Office,United States,Seattle,Arizona,East,OFF-ENV-10741,Office Supplies,Envelopes,Envelopes Model 20,919.99,8,0.0,119.6
CA-2022-104986,2022-01-14,2022-01-21,Same Day,CG-10059,Customer_609,Corporate,United States,Chicago,New York,South,OFF-FAS-10473,Office Supplies,Fasteners,Fasteners Model 44,1575.49,4,0.0,-165.92
CA-2022-104987,2023-04-14,2023-04-21,Same Day,CG-10053,Customer_262,Home Office,United States,Phoenix,Texas,East,OFF-STO-10154,Office Supplies,Storage,Storage Model 38,564.13,9,0.0,-23.88
CA-2022-104988,2023-05-30,2023-06-01,Standard Class,CG-10621,Customer_459,Home Office,United States,Houston,New York,East,TEC-ACC-10217,Technology,Accessories,Accessories Model 49,1541.74,3,0.0,522.59
CA-2022-104989,2021-11-06,2021-11-12,Standard Class,CG-10551,Customer_744,Corporate,United States,Chicago,Illinois,Central,OFF-PAP-10069,Office Supplies,Paper,Paper Model 40,1655.33,10,0.4,155.63
CA-2022-104990,2022-03-06,2022-03-10,Standard Class,CG-10492,Customer_309,Home Office,United States,Houston,New York,Central,OFF-ENV-10237,Office Supplies,Envelopes,Envelopes Model 35,1635.72,8,0.0,-89.32
CA-2022-104991,2022-10-16,2022-10-23,Standard Class,CG-10217,Customer_385,Consumer,United States,New York,Washington,South,FUR-FUR-10855,Furniture,Furnishings,Furnishings Model 32,11.71,4,0.0,1.53
CA-2022-104992,2021-06-05,2021-06-06,Second Class,CG-10246,Customer_164,Home Office,United States,Los Angeles,Washington,East,FUR-BOO-10242,Furniture,Bookcases,Bookcases Model 25,1915.22,9,0.0,625.23
CA-2022-104993,2022-02-04,2022-02-08,Same Day,CG-10742,Customer_254,Home Office,United States,Seattle,New York,East,FUR-BOO-10584,Furniture,Bookcases,Bookcases Model 9,542.77,6,0.5,101.45
CA-2022-104994,2023-11-05,2023-11-12,First Class,CG-10607,Customer_311,Corporate,United States,Houston,California,West,OFF-ENV-10475,Office Supplies,Envelopes,Envelopes Model 43,1693.96,9,0.0,157.92
CA-2022-104995,2021-11-05,2021-11-08,Same Day,CG-10630,Customer_646,Corporate,United States,Los Angeles,California,South,FUR-CHA-10122,Furniture,Chairs,Chairs Model 45,1309.64,8,0.3,219.18
CA-2022-104996,2022-10-16,2022-10-17,Same Day,CG-10320,Customer_55,Home Office,United States,New York,Illinois,East,FUR-TAB-10208,Furniture,Tables,Tables Model 44,1735.88,1,0.5,600.07
CA-2022-104997,2021-05-20,2021-05-22,Second Class,CG-10438,Customer_595,Corporate,United States,Seattle,California,Central,OFF-FAS-10322,Office Supplies,Fasteners,Fasteners Model 22,661.03,5,0.0,86.35
CA-2022-104998,2023-08-10,2023-08-12,Same Day,CG-10645,Customer_664,Home Office,United States,Phoenix,Arizona,West,OFF-ART-10676,Office Supplies,Art,Art Model 3,563.87,8,0.3,144.26
CA-2022-104999,2023-11-27,2023-11-29,Same Day,CG-10625,Customer_185,Corporate,United States,Phoenix,Texas,South,FUR-BOO-10546,Furniture,Bookcases,Bookcases Model 27,1991.98,10,0.0,-160.71
CA-2022-105000,2021-01-18,2021-01-22,First Class,CG-10538,Customer_409,Corporate,United States,New York,New York,Central,TEC-MAC-10998,Technology,Machines,Machines Model 2,840.78,2,0.0,34.65
CA-2022-105001,2023-01-16,2023-01-19,Second Class,CG-10425,Customer_410,Home Office,United States,New York,Washington,South,FUR-BOO-10869,Furniture,Bookcases,Bookcases Model 44,1109.47,9,0.0,226.61
CA-2022-105002,2022-01-16,2022-01-22,First Class,CG-10750,Customer_738,Consumer,United States,Houston,New York,East,OFF-PAP-10926,Office Supplies,Paper,Paper Model 47,218.86,7,0.0,-38.5
