product_id,product_name,category,sub_category
OFF-ENV-10425,Envelopes Model 34,Office Supplies,Envelopes
FUR-TAB-10552,Tables Model 41,Furniture,Tables
FUR-TAB-10640,Tables Model 13,Furniture,Tables
FUR-BOO-10404,Bookcases Model 30,Furniture,Bookcases
OFF-SUP-10362,Supplies Model 12,Office Supplies,Supplies
FUR-TAB-10952,Tables Model 18,Furniture,Tables
FUR-BOO-10863,Bookcases Model 29,Furniture,Bookcases
OFF-PAP-10021,Paper Model 31,Office Supplies,Paper
FUR-BOO-10911,Bookcases Model 8,Furniture,Bookcases
OFF-LAB-10264,Labels Model 20,Office Supplies,Labels
OFF-BIN-10599,Binders Model 45,Office Supplies,Binders
OFF-PAP-10248,Paper Model 44,Office Supplies,Paper
FUR-CHA-10026,Chairs Model 38,Furniture,Chairs
TEC-COP-10841,Copiers Model 8,Technology,Copiers
OFF-STO-10922,Storage Model 15,Office Supplies,Storage
OFF-LAB-10840,Labels Model 31,Office Supplies,Labels
FUR-BOO-10035,Bookcases Model 10,Furniture,Bookcases
TEC-PHO-10320,Phones Model 44,Technology,Phones
OFF-STO-10960,Storage Model 33,Office Supplies,Storage
OFF-APP-10524,Appliances Model 13,Office Supplies,Appliances
FUR-TAB-10495,Tables Model 27,Furniture,Tables
OFF-SUP-10079,Supplies Model 9,Office Supplies,Supplies
OFF-APP-10463,Appliances Model 7,Office Supplies,Appliances
OFF-ENV-10778,Envelopes Model 34,Office Supplies,Envelopes
TEC-ACC-10835,Accessories Model 35,Technology,Accessories
OFF-PAP-10935,Paper Model 21,Office Supplies,Paper
OFF-STO-10433,Storage Model 28,Office Supplies,Storage
OFF-FAS-10198,Fasteners Model 28,Office Supplies,Fasteners
OFF-ENV-10076,Envelopes Model 21,Office Supplies,Envelopes
FUR-FUR-10833,Furnishings Model 42,Furniture,Furnishings
TEC-ACC-10487,Accessories Model 31,Technology,Accessories
OFF-FAS-10278,Fasteners Model 20,Office Supplies,Fasteners
FUR-BOO-10591,Bookcases Model 7,Furniture,Bookcases
TEC-COP-10068,Copiers Model 34,Technology,Copiers
TEC-PHO-10140,Phones Model 26,Technology,Phones
FUR-CHA-10154,Chairs Model 31,Furniture,Chairs
TEC-MAC-10280,Machines Model 10,Technology,Machines
OFF-PAP-10764,Paper Model 16,Office Supplies,Paper
FUR-FUR-10540,Furnishings Model 14,Furniture,Furnishings
OFF-APP-10749,Appliances Model 43,Office Supplies,Appliances
FUR-BOO-10152,Bookcases Model 2,Furniture,Bookcases
TEC-ACC-10850,Accessories Model 6,Technology,Accessories
OFF-ENV-10150,Envelopes Model 28,Office Supplies,Envelopes
TEC-ACC-10504,Accessories Model 35,Technology,Accessories
OFF-STO-10354,Storage Model 25,Office Supplies,Storage
TEC-COP-10930,Copiers Model 15,Technology,Copiers
FUR-BOO-10032,Bookcases Model 6,Furniture,Bookcases
OFF-BIN-10431,Binders Model 15,Office Supplies,Binders
FUR-FUR-10320,Furnishings Model 28,Furniture,Furnishings
TEC-PHO-10538,Phones Model 13,Technology,Phones
OFF-LAB-10893,Labels Model 44,Office Supplies,Labels
TEC-ACC-10935,Accessories Model 39,Technology,Accessories
FUR-CHA-10619,Chairs Model 10,Furniture,Chairs
FUR-FUR-10203,Furnishings Model 12,Furniture,Furnishings
FUR-CHA-10827,Chairs Model 33,Furniture,Chairs
OFF-ART-10929,Art Model 20,Office Supplies,Art
OFF-SUP-10968,Supplies Model 48,Office Supplies,Supplies
TEC-COP-10543,Copiers Model 16,Technology,Copiers
OFF-BIN-10177,Binders Model 44,Office Supplies,Binders
FUR-CHA-10012,Chairs Model 47,Furniture,Chairs
OFF-STO-10714,Storage Model 37,Office Supplies,Storage
TEC-MAC-10484,Machines Model 30,Technology,Machines
TEC-MAC-10830,Machines Model 29,Technology,Machines
TEC-ACC-10240,Accessories Model 32,Technology,Accessories
FUR-BOO-10345,Bookcases Model 31,Furniture,Bookcases
FUR-FUR-10274,Furnishings Model 13,Furniture,Furnishings
TEC-ACC-10992,Accessories Model 42,Technology,Accessories
OFF-BIN-10275,Binders Model 25,Office Supplies,Binders
OFF-STO-10940,Storage Model 22,Office Supplies,Storage
OFF-BIN-10425,Binders Model 7,Office Supplies,Binders
OFF-ART-10584,Art Model 7,Office Supplies,Art
OFF-SUP-10186,Supplies Model 8,Office Supplies,Supplies
FUR-FUR-10068,Furnishings Model 28,Furniture,Furnishings
FUR-CHA-10907,Chairs Model 8,Furniture,Chairs
FUR-FUR-10838,Furnishings Model 3,Furniture,Furnishings
TEC-ACC-10999,Accessories Model 23,Technology,Accessories
TEC-MAC-10434,Machines Model 2,Technology,Machines
OFF-SUP-10167,Supplies Model 9,Office Supplies,Supplies
FUR-TAB-10263,Tables Model 40,Furniture,Tables
TEC-ACC-10775,Accessories Model 46,Technology,Accessories
OFF-FAS-10903,Fasteners Model 50,Office Supplies,Fasteners
OFF-SUP-10553,Supplies Model 3,Office Supplies,Supplies
OFF-BIN-10441,Binders Model 27,Office Supplies,Binders
OFF-LAB-10421,Labels Model 5,Office Supplies,Labels
OFF-ART-10096,Art Model 5,Office Supplies,Art
TEC-COP-10620,Copiers Model 10,Technology,Copiers
FUR-BOO-10474,Bookcases Model 3,Furniture,Bookcases
TEC-PHO-10329,Phones Model 23,Technology,Phones
TEC-COP-10831,Copiers Model 21,Technology,Copiers
FUR-FUR-10965,Furnishings Model 13,Furniture,Furnishings
OFF-BIN-10639,Binders Model 38,Office Supplies,Binders
TEC-ACC-10465,Accessories Model 30,Technology,Accessories
TEC-PHO-10231,Phones Model 34,Technology,Phones
OFF-BIN-10963,Binders Model 47,Office Supplies,Binders
OFF-PAP-10985,Paper Model 24,Office Supplies,Paper
OFF-STO-10207,Storage Model 39,Office Supplies,Storage
OFF-APP-10821,Appliances Model 11,Office Supplies,Appliances
OFF-APP-10139,Appliances Model 11,Office Supplies,Appliances
TEC-MAC-10678,Machines Model 9,Technology,Machines
TEC-PHO-10143,Phones Model 19,Technology,Phones
TEC-MAC-10813,Machines Model 20,Technology,Machines
TEC-COP-10150,Copiers Model 8,Technology,Copiers
FUR-TAB-10725,Tables Model 19,Furniture,Tables
OFF-LAB-10639,Labels Model 40,Office Supplies,Labels
TEC-COP-10462,Copiers Model 45,Technology,Copiers
FUR-CHA-10191,Chairs Model 3,Furniture,Chairs
OFF-LAB-10576,Labels Model 40,Office Supplies,Labels
FUR-CHA-10805,Chairs Model 39,Furniture,Chairs
OFF-SUP-10594,Supplies Model 32,Office Supplies,Supplies
FUR-CHA-10621,Chairs Model 26,Furniture,Chairs
FUR-FUR-10752,Furnishings Model 6,Furniture,Furnishings
FUR-FUR-10568,Furnishings Model 7,Furniture,Furnishings
TEC-ACC-10323,Accessories Model 5,Technology,Accessories
FUR-TAB-10195,Tables Model 39,Furniture,Tables
TEC-ACC-10789,Accessories Model 29,Technology,Accessories
OFF-BIN-10289,Binders Model 3,Office Supplies,Binders
OFF-STO-10028,Storage Model 42,Office Supplies,Storage
OFF-STO-10567,Storage Model 5,Office Supplies,Storage
FUR-FUR-10486,Furnishings Model 21,Furniture,Furnishings
FUR-BOO-10290,Bookcases Model 4,Furniture,Bookcases
OFF-SUP-10653,Supplies Model 5,Office Supplies,Supplies
FUR-BOO-10689,Bookcases Model 9,Furniture,Bookcases
OFF-BIN-10297,Binders Model 48,Office Supplies,Binders
OFF-STO-10930,Storage Model 46,Office Supplies,Storage
OFF-PAP-10550,Paper Model 40,Office Supplies,Paper
TEC-COP-10868,Copiers Model 38,Technology,Copiers
FUR-FUR-10694,Furnishings Model 17,Furniture,Furnishings
OFF-APP-10519,Appliances Model 27,Office Supplies,Appliances
FUR-TAB-10744,Tables Model 12,Furniture,Tables
TEC-PHO-10168,Phones Model 28,Technology,Phones
OFF-FAS-10814,Fasteners Model 20,Office Supplies,Fasteners
FUR-CHA-10737,Chairs Model 10,Furniture,Chairs
OFF-PAP-10519,Paper Model 33,Office Supplies,Paper
FUR-CHA-10283,Chairs Model 7,Furniture,Chairs
FUR-FUR-10968,Furnishings Model 15,Furniture,Furnishings
OFF-FAS-10337,Fasteners Model 12,Office Supplies,Fasteners
OFF-ENV-10727,Envelopes Model 35,Office Supplies,Envelopes
FUR-CHA-10093,Chairs Model 13,Furniture,Chairs
OFF-STO-10037,Storage Model 4,Office Supplies,Storage
TEC-COP-10508,Copiers Model 27,Technology,Copiers
OFF-FAS-10122,Fasteners Model 39,Office Supplies,Fasteners
FUR-TAB-10947,Tables Model 31,Furniture,Tables
OFF-FAS-10918,Fasteners Model 37,Office Supplies,Fasteners
TEC-COP-10289,Copiers Model 37,Technology,Copiers
FUR-FUR-10857,Furnishings Model 38,Furniture,Furnishings
OFF-BIN-10738,Binders Model 14,Office Supplies,Binders
OFF-BIN-10720,Binders Model 13,Office Supplies,Binders
OFF-PAP-10838,Paper Model 28,Office Supplies,Paper
FUR-FUR-10976,Furnishings Model 13,Furniture,Furnishings
OFF-APP-10998,Appliances Model 41,Office Supplies,Appliances
FUR-FUR-10134,Furnishings Model 41,Furniture,Furnishings
TEC-MAC-10755,Machines Model 38,Technology,Machines
TEC-ACC-10985,Accessories Model 49,Technology,Accessories
OFF-ART-10669,Art Model 18,Office Supplies,Art
FUR-FUR-10330,Furnishings Model 22,Furniture,Furnishings
FUR-TAB-10077,Tables Model 1,Furniture,Tables
OFF-APP-10322,Appliances Model 14,Office Supplies,Appliances
TEC-ACC-10581,Accessories Model 44,Technology,Accessories
OFF-FAS-10923,Fasteners Model 14,Office Supplies,Fasteners
FUR-BOO-10215,Bookcases Model 9,Furniture,Bookcases
FUR-FUR-10046,Furnishings Model 31,Furniture,Furnishings
OFF-SUP-10517,Supplies Model 31,Office Supplies,Supplies
TEC-ACC-10700,Accessories Model 26,Technology,Accessories
TEC-ACC-10813,Accessories Model 32,Technology,Accessories
OFF-APP-10600,Appliances Model 49,Office Supplies,Appliances
TEC-ACC-10990,Accessories Model 47,Technology,Accessories
FUR-CHA-10298,Chairs Model 33,Furniture,Chairs
FUR-CHA-10458,Chairs Model 13,Furniture,Chairs
FUR-FUR-10561,Furnishings Model 45,Furniture,Furnishings
FUR-TAB-10225,Tables Model 39,Furniture,Tables
TEC-MAC-10650,Machines Model 1,Technology,Machines
FUR-BOO-10425,Bookcases Model 16,Furniture,Bookcases
OFF-LAB-10135,Labels Model 15,Office Supplies,Labels
OFF-ENV-10976,Envelopes Model 11,Office Supplies,Envelopes
OFF-FAS-10885,Fasteners Model 21,Office Supplies,Fasteners
FUR-TAB-10329,Tables Model 22,Furniture,Tables
TEC-ACC-10833,Accessories Model 27,Technology,Accessories
OFF-BIN-10728,Binders Model 25,Office Supplies,Binders
OFF-PAP-10196,Paper Model 46,Office Supplies,Paper
OFF-SUP-10881,Supplies Model 1,Office Supplies,Supplies
TEC-COP-10908,Copiers Model 5,Technology,Copiers
TEC-ACC-10273,Accessories Model 27,Technology,Accessories
TEC-COP-10375,Copiers Model 24,Technology,Copiers
OFF-APP-10258,Appliances Model 16,Office Supplies,Appliances
FUR-CHA-10291,Chairs Model 31,Furniture,Chairs
TEC-PHO-10642,Phones Model 29,Technology,Phones
TEC-ACC-10337,Accessories Model 46,Technology,Accessories
TEC-MAC-10907,Machines Model 4,Technology,Machines
TEC-MAC-10032,Machines Model 7,Technology,Machines
TEC-COP-10226,Copiers Model 41,Technology,Copiers
FUR-CHA-10508,Chairs Model 9,Furniture,Chairs
OFF-APP-10605,Appliances Model 10,Office Supplies,Appliances
OFF-ART-10113,Art Model 11,Office Supplies,Art
FUR-CHA-10203,Chairs Model 41,Furniture,Chairs
TEC-ACC-10292,Accessories Model 11,Technology,Accessories
FUR-BOO-10206,Bookcases Model 32,Furniture,Bookcases
TEC-PHO-10963,Phones Model 50,Technology,Phones
FUR-TAB-10209,Tables Model 43,Furniture,Tables
OFF-STO-10400,Storage Model 19,Office Supplies,Storage
OFF-LAB-10635,Labels Model 19,Office Supplies,Labels
TEC-MAC-10249,Machines Model 1,Technology,Machines
OFF-PAP-10497,Paper Model 34,Office Supplies,Paper
OFF-STO-10443,Storage Model 2,Office Supplies,Storage
OFF-LAB-10759,Labels Model 33,Office Supplies,Labels
TEC-MAC-10300,Machines Model 32,Technology,Machines
OFF-ART-10603,Art Model 43,Office Supplies,Art
FUR-FUR-10451,Furnishings Model 36,Furniture,Furnishings
FUR-TAB-10114,Tables Model 30,Furniture,Tables
FUR-FUR-10305,Furnishings Model 42,Furniture,Furnishings
OFF-STO-10175,Storage Model 11,Office Supplies,Storage
TEC-COP-10922,Copiers Model 1,Technology,Copiers
OFF-ART-10574,Art Model 40,Office Supplies,Art
FUR-TAB-10283,Tables Model 43,Furniture,Tables
OFF-APP-10940,Appliances Model 34,Office Supplies,Appliances
FUR-BOO-10256,Bookcases Model 36,Furniture,Bookcases
FUR-TAB-10489,Tables Model 23,Furniture,Tables
OFF-PAP-10743,Paper Model 1,Office Supplies,Paper
TEC-COP-10453,Copiers Model 26,Technology,Copiers
TEC-PHO-10872,Phones Model 36,Technology,Phones
OFF-ENV-10919,Envelopes Model 31,Office Supplies,Envelopes
TEC-MAC-10240,Machines Model 44,Technology,Machines
OFF-STO-10703,Storage Model 42,Office Supplies,Storage
OFF-ENV-10119,Envelopes Model 29,Office Supplies,Envelopes
OFF-ART-10931,Art Model 31,Office Supplies,Art
TEC-MAC-10719,Machines Model 30,Technology,Machines
OFF-ART-10599,Art Model 4,Office Supplies,Art
TEC-ACC-10114,Accessories Model 2,Technology,Accessories
OFF-APP-10511,Appliances Model 21,Office Supplies,Appliances
TEC-COP-10475,Copiers Model 7,Technology,Copiers
OFF-SUP-10907,Supplies Model 27,Office Supplies,Supplies
TEC-MAC-10707,Machines Model 14,Technology,Machines
OFF-BIN-10689,Binders Model 16,Office Supplies,Binders
OFF-SUP-10058,Supplies Model 17,Office Supplies,Supplies
OFF-ENV-10443,Envelopes Model 31,Office Supplies,Envelopes
OFF-BIN-10206,Binders Model 44,Office Supplies,Binders
FUR-CHA-10425,Chairs Model 8,Furniture,Chairs
FUR-BOO-10365,Bookcases Model 10,Furniture,Bookcases
FUR-FUR-10492,Furnishings Model 49,Furniture,Furnishings
OFF-PAP-10977,Paper Model 40,Office Supplies,Paper
TEC-COP-10044,Copiers Model 7,Technology,Copiers
OFF-BIN-10197,Binders Model 36,Office Supplies,Binders
TEC-MAC-10740,Machines Model 24,Technology,Machines
OFF-ART-10194,Art Model 21,Office Supplies,Art
OFF-SUP-10392,Supplies Model 35,Office Supplies,Supplies
TEC-COP-10677,Copiers Model 48,Technology,Copiers
OFF-APP-10712,Appliances Model 35,Office Supplies,Appliances
FUR-BOO-10036,Bookcases Model 26,Furniture,Bookcases
FUR-BOO-10623,Bookcases Model 21,Furniture,Bookcases
OFF-LAB-10703,Labels Model 17,Office Supplies,Labels
TEC-PHO-10173,Phones Model 12,Technology,Phones
OFF-SUP-10912,Supplies Model 25,Office Supplies,Supplies
FUR-CHA-10843,Chairs Model 15,Furniture,Chairs
TEC-COP-10706,Copiers Model 16,Technology,Copiers
OFF-STO-10359,Storage Model 6,Office Supplies,Storage
TEC-MAC-10145,Machines Model 9,Technology,Machines
TEC-ACC-10618,Accessories Model 1,Technology,Accessories
TEC-PHO-10843,Phones Model 40,Technology,Phones
FUR-CHA-10783,Chairs Model 4,Furniture,Chairs
OFF-PAP-10066,Paper Model 10,Office Supplies,Paper
FUR-FUR-10508,Furnishings Model 10,Furniture,Furnishings
OFF-ENV-10550,Envelopes Model 2,Office Supplies,Envelopes
TEC-ACC-10250,Accessories Model 46,Technology,Accessories
OFF-ART-10361,Art Model 12,Office Supplies,Art
TEC-PHO-10845,Phones Model 47,Technology,Phones
OFF-STO-10104,Storage Model 27,Office Supplies,Storage
OFF-ENV-10240,Envelopes Model 38,Office Supplies,Envelopes
OFF-APP-10772,Appliances Model 20,Office Supplies,Appliances
OFF-ENV-10687,Envelopes Model 35,Office Supplies,Envelopes
TEC-COP-10897,Copiers Model 33,Technology,Copiers
TEC-COP-10902,Copiers Model 43,Technology,Copiers
TEC-MAC-10444,Machines Model 42,Technology,Machines
FUR-FUR-10996,Furnishings Model 20,Furniture,Furnishings
OFF-STO-10798,Storage Model 1,Office Supplies,Storage
OFF-APP-10075,Appliances Model 15,Office Supplies,Appliances
FUR-CHA-10130,Chairs Model 28,Furniture,Chairs
FUR-FUR-10899,Furnishings Model 4,Furniture,Furnishings
OFF-SUP-10112,Supplies Model 28,Office Supplies,Supplies
OFF-APP-10636,Appliances Model 7,Office Supplies,Appliances
TEC-MAC-10416,Machines Model 34,Technology,Machines
FUR-FUR-10192,Furnishings Model 28,Furniture,Furnishings
FUR-BOO-10105,Bookcases Model 10,Furniture,Bookcases
OFF-APP-10195,Appliances Model 45,Office Supplies,Appliances
TEC-PHO-10479,Phones Model 17,Technology,Phones
TEC-ACC-10052,Accessories Model 4,Technology,Accessories
OFF-BIN-10551,Binders Model 34,Office Supplies,Binders
TEC-PHO-10773,Phones Model 30,Technology,Phones
OFF-ART-10279,Art Model 2,Office Supplies,Art
TEC-COP-10382,Copiers Model 40,Technology,Copiers
TEC-MAC-10844,Machines Model 35,Technology,Machines
FUR-TAB-10526,Tables Model 36,Furniture,Tables
OFF-ENV-10888,Envelopes Model 46,Office Supplies,Envelopes
OFF-PAP-10761,Paper Model 2,Office Supplies,Paper
FUR-BOO-10693,Bookcases Model 29,Furniture,Bookcases
FUR-CHA-10120,Chairs Model 35,Furniture,Chairs
OFF-SUP-10583,Supplies Model 27,Office Supplies,Supplies
FUR-TAB-10790,Tables Model 40,Furniture,Tables
TEC-PHO-10428,Phones Model 13,Technology,Phones
TEC-MAC-10764,Machines Model 27,Technology,Machines
OFF-STO-10456,Storage Model 42,Office Supplies,Storage
OFF-LAB-10352,Labels Model 37,Office Supplies,Labels
OFF-LAB-10390,Labels Model 12,Office Supplies,Labels
FUR-CHA-10723,Chairs Model 41,Furniture,Chairs
FUR-FUR-10998,Furnishings Model 16,Furniture,Furnishings
OFF-ENV-10741,Envelopes Model 20,Office Supplies,Envelopes
OFF-FAS-10473,Fasteners Model 44,Office Supplies,Fasteners
OFF-STO-10154,Storage Model 38,Office Supplies,Storage
TEC-ACC-10217,Accessories Model 49,Technology,Accessories
OFF-PAP-10069,Paper Model 40,Office Supplies,Paper
OFF-ENV-10237,Envelopes Model 35,Office Supplies,Envelopes
FUR-FUR-10855,Furnishings Model 32,Furniture,Furnishings
FUR-BOO-10242,Bookcases Model 25,Furniture,Bookcases
OFF-ENV-10475,Envelopes Model 43,Office Supplies,Envelopes
FUR-CHA-10122,Chairs Model 45,Furniture,Chairs
FUR-TAB-10208,Tables Model 44,Furniture,Tables
OFF-FAS-10322,Fasteners Model 22,Office Supplies,Fasteners
TEC-MAC-10998,Machines Model 2,Technology,Machines
OFF-PAP-10926,Paper Model 47,Office Supplies,Paper
OFF-BIN-10678,Binders Model 34,Office Supplies,Binders
OFF-ART-10031,Art Model 18,Office Supplies,Art
OFF-ART-10921,Art Model 12,Office Supplies,Art
FUR-CHA-10929,Chairs Model 4,Furniture,Chairs
FUR-TAB-10970,Tables Model 42,Furniture,Tables
OFF-APP-10826,Appliances Model 47,Office Supplies,Appliances
TEC-COP-10359,Copiers Model 44,Technology,Copiers
OFF-SUP-10401,Supplies Model 14,Office Supplies,Supplies
OFF-ENV-10569,Envelopes Model 49,Office Supplies,Envelopes
FUR-TAB-10133,Tables Model 12,Furniture,Tables
TEC-COP-10776,Copiers Model 29,Technology,Copiers
FUR-CHA-10364,Chairs Model 10,Furniture,Chairs
FUR-BOO-10104,Bookcases Model 16,Furniture,Bookcases
TEC-COP-10909,Copiers Model 49,Technology,Copiers
FUR-CHA-10267,Chairs Model 35,Furniture,Chairs
OFF-LAB-10168,Labels Model 15,Office Supplies,Labels
TEC-COP-10672,Copiers Model 29,Technology,Copiers
OFF-APP-10751,Appliances Model 44,Office Supplies,Appliances
FUR-FUR-10743,Furnishings Model 29,Furniture,Furnishings
FUR-CHA-10576,Chairs Model 40,Furniture,Chairs
TEC-PHO-10184,Phones Model 18,Technology,Phones
TEC-ACC-10728,Accessories Model 11,Technology,Accessories
OFF-FAS-10947,Fasteners Model 8,Office Supplies,Fasteners
FUR-FUR-10267,Furnishings Model 29,Furniture,Furnishings
OFF-FAS-10185,Fasteners Model 48,Office Supplies,Fasteners
FUR-BOO-10353,Bookcases Model 4,Furniture,Bookcases
OFF-FAS-10289,Fasteners Model 5,Office Supplies,Fasteners
OFF-PAP-10013,Paper Model 40,Office Supplies,Paper
FUR-CHA-10455,Chairs Model 50,Furniture,Chairs
OFF-STO-10777,Storage Model 21,Office Supplies,Storage
OFF-FAS-10541,Fasteners Model 31,Office Supplies,Fasteners
FUR-CHA-10703,Chairs Model 32,Furniture,Chairs
OFF-STO-10164,Storage Model 40,Office Supplies,Storage
OFF-FAS-10435,Fasteners Model 46,Office Supplies,Fasteners
TEC-PHO-10500,Phones Model 18,Technology,Phones
FUR-BOO-10736,Bookcases Model 16,Furniture,Bookcases
TEC-MAC-10289,Machines Model 49,Technology,Machines
FUR-CHA-10687,Chairs Model 17,Furniture,Chairs
TEC-PHO-10886,Phones Model 50,Technology,Phones
OFF-PAP-10134,Paper Model 1,Office Supplies,Paper
TEC-PHO-10263,Phones Model 14,Technology,Phones
TEC-PHO-10379,Phones Model 43,Technology,Phones
FUR-BOO-10223,Bookcases Model 29,Furniture,Bookcases
OFF-LAB-10610,Labels Model 23,Office Supplies,Labels
OFF-APP-10570,Appliances Model 26,Office Supplies,Appliances
TEC-PHO-10293,Phones Model 6,Technology,Phones
OFF-SUP-10901,Supplies Model 21,Office Supplies,Supplies
OFF-BIN-10779,Binders Model 24,Office Supplies,Binders
TEC-PHO-11000,Phones Model 11,Technology,Phones
FUR-FUR-10153,Furnishings Model 37,Furniture,Furnishings
OFF-FAS-10880,Fasteners Model 2,Office Supplies,Fasteners
FUR-CHA-10881,Chairs Model 26,Furniture,Chairs
FUR-TAB-10822,Tables Model 35,Furniture,Tables
TEC-PHO-10429,Phones Model 28,Technology,Phones
FUR-BOO-10606,Bookcases Model 33,Furniture,Bookcases
FUR-TAB-10275,Tables Model 23,Furniture,Tables
TEC-MAC-10459,Machines Model 11,Technology,Machines
OFF-LAB-10219,Labels Model 33,Office Supplies,Labels
TEC-COP-10298,Copiers Model 22,Technology,Copiers
OFF-APP-10623,Appliances Model 10,Office Supplies,Appliances
OFF-LAB-10627,Labels Model 50,Office Supplies,Labels
TEC-PHO-10880,Phones Model 21,Technology,Phones
FUR-CHA-10467,Chairs Model 34,Furniture,Chairs
TEC-PHO-10950,Phones Model 46,Technology,Phones
