order_date,region,category,total_sales,total_profit,total_orders,avg_discount
2022-08-02,East,Office Supplies,1136.54,370.91,1,0.1
2022-08-02,South,Technology,1235.94,259.21,1,0.1
2022-08-02,West,Furniture,688.56,-25.28,1,0.0
2022-08-02,West,Office Supplies,3103.06,847.42,2,0.2
2022-08-03,Central,Furniture,1147.47,127.4,2,0.0
2022-08-03,South,Furniture,1079.34,-100.21,1,0.4
2022-08-03,West,Furniture,1720.62,609.7,1,0.1
2022-08-03,West,Office Supplies,1806.3,315.59,1,0.0
2022-08-04,Central,Technology,1560.19,497.58,1,0.0
2022-08-04,East,Furniture,1692.2,148.69,2,0.0
2022-08-04,East,Office Supplies,718.5,179.69,1,0.0
2022-08-04,East,Technology,1673.57,304.8,3,0.1333
2022-08-04,South,Technology,3238.12,-270.0,2,0.2
2022-08-05,Central,Furniture,504.3,53.8,1,0.1
2022-08-05,Central,Office Supplies,1849.42,-286.3,1,0.0
2022-08-05,East,Office Supplies,2876.73,976.12,2,0.25
2022-08-05,South,Furniture,2528.03,755.62,2,0.35
2022-08-05,South,Technology,1286.18,220.64,1,0.4
2022-08-05,West,Furniture,2274.31,537.34,2,0.1
2022-08-05,West,Office Supplies,442.97,39.99,1,0.0
2022-08-05,West,Technology,1805.52,410.39,1,0.0
2022-08-06,Central,Office Supplies,1965.2,66.85,3,0.0667
2022-08-06,Central,Technology,298.5,66.36,1,0.0
2022-08-06,East,Furniture,733.73,127.96,1,0.4
2022-08-06,East,Technology,717.22,86.0,2,0.35
2022-08-06,South,Furniture,1576.98,-74.34,1,0.2
2022-08-06,South,Technology,940.28,170.45,1,0.0
2022-08-06,West,Office Supplies,186.15,45.8,2,0.25
2022-08-06,West,Technology,656.93,173.99,1,0.5
2022-08-07,Central,Furniture,581.52,16.01,2,0.2
2022-08-07,Central,Office Supplies,322.61,9.9,1,0.3
2022-08-07,East,Furniture,1290.9,447.92,1,0.0
2022-08-07,East,Technology,817.04,211.94,1,0.0
2022-08-07,South,Office Supplies,1066.29,-81.42,2,0.15
2022-08-07,South,Technology,2961.9,317.76,2,0.25
2022-08-07,West,Furniture,148.92,13.63,1,0.3
2022-08-07,West,Office Supplies,624.77,107.83,1,0.1
2022-08-07,West,Technology,580.01,-78.25,1,0.2
2022-08-08,Central,Technology,6260.6,510.37,5,0.24
2022-08-08,East,Furniture,1077.94,332.31,1,0.3
2022-08-08,South,Office Supplies,2273.21,258.32,2,0.4
2022-08-08,South,Technology,939.78,288.8,1,0.1
2022-08-08,West,Technology,93.32,27.63,1,0.2
2022-08-09,Central,Furniture,1279.73,-208.77,1,0.2
2022-08-09,Central,Office Supplies,1562.08,-300.14,1,0.2
2022-08-09,East,Furniture,2522.4,309.38,3,0.3333
2022-08-09,West,Office Supplies,730.96,-113.52,1,0.1
2022-08-09,West,Technology,609.83,-70.72,1,0.1
2022-08-10,Central,Furniture,123.81,-10.97,1,0.3
2022-08-10,South,Office Supplies,3416.24,470.32,3,0.2333
2022-08-10,West,Office Supplies,845.24,211.93,1,0.4
2022-08-10,West,Technology,2091.14,-52.08,2,0.4
2022-08-11,Central,Furniture,1797.19,436.13,1,0.2
2022-08-11,Central,Office Supplies,1422.41,2.85,1,0.3
2022-08-11,Central,Technology,1824.44,-292.64,1,0.4
2022-08-11,East,Furniture,4415.73,789.5,3,0.1333
2022-08-11,East,Office Supplies,2076.23,77.85,2,0.35
2022-08-11,South,Office Supplies,1117.56,114.09,1,0.2
2022-08-11,West,Furniture,359.15,101.58,1,0.0
2022-08-11,West,Office Supplies,1993.55,-67.62,1,0.3
2022-08-11,West,Technology,1426.68,126.37,1,0.0
2022-08-12,South,Technology,2130.13,482.59,2,0.15
2022-08-12,West,Furniture,1375.86,230.9,1,0.1
2022-08-12,West,Technology,1511.79,94.05,1,0.0
2022-08-13,Central,Technology,369.71,134.67,1,0.4
2022-08-13,East,Furniture,556.97,-20.96,2,0.2
2022-08-13,East,Office Supplies,700.64,277.27,1,0.0
2022-08-13,South,Furniture,1339.74,-64.62,1,0.0
2022-08-13,South,Technology,857.78,135.61,1,0.0
2022-08-13,West,Furniture,993.39,311.73,1,0.4
2022-08-13,West,Office Supplies,1973.63,681.9,1,0.0
2022-08-13,West,Technology,2286.22,614.86,2,0.2
2022-08-14,Central,Furniture,719.28,9.27,2,0.2
2022-08-14,Central,Office Supplies,1491.83,116.68,2,0.15
2022-08-14,East,Furniture,307.85,122.48,1,0.5
2022-08-14,East,Technology,2762.92,73.42,2,0.05
2022-08-14,South,Office Supplies,265.07,36.16,1,0.0
2022-08-14,West,Furniture,1900.36,-127.53,1,0.5
2022-08-14,West,Technology,1939.25,154.73,1,0.0
2022-08-15,Central,Office Supplies,292.47,106.27,1,0.0
2022-08-15,East,Furniture,473.65,149.41,1,0.0
2022-08-15,East,Office Supplies,1216.01,143.87,1,0.1
2022-08-15,East,Technology,3319.75,1026.33,3,0.0333
2022-08-15,South,Technology,2255.24,-20.87,2,0.25
2022-08-15,West,Office Supplies,1342.14,-238.16,1,0.5
2022-08-15,West,Technology,761.06,42.44,1,0.2
2022-08-16,Central,Technology,550.35,86.06,1,0.1
2022-08-16,South,Furniture,1688.04,35.15,2,0.05
2022-08-16,South,Technology,1432.93,332.24,1,0.3
2022-08-16,West,Furniture,1738.55,108.28,1,0.5
2022-08-16,West,Technology,992.65,242.41,2,0.15
2022-08-17,Central,Furniture,914.44,317.85,1,0.0
2022-08-17,Central,Technology,260.58,-49.75,1,0.3
2022-08-17,East,Furniture,567.05,-49.82,1,0.2
2022-08-17,South,Office Supplies,421.41,100.76,1,0.2
2022-08-17,South,Technology,2592.66,224.38,2,0.1
2022-08-17,West,Furniture,3588.79,295.26,3,0.0333
2022-08-17,West,Office Supplies,1672.64,-243.95,1,0.2
2022-08-17,West,Technology,3237.03,-158.66,2,0.4
2022-08-18,Central,Furniture,1711.21,248.17,1,0.5
2022-08-18,Central,Office Supplies,1325.54,10.29,2,0.0
2022-08-18,Central,Technology,3514.35,749.82,3,0.4333
2022-08-18,East,Furniture,1940.36,64.55,1,0.2
2022-08-18,East,Office Supplies,15.29,2.59,1,0.5
2022-08-18,East,Technology,652.15,-82.88,2,0.3
2022-08-18,South,Furniture,971.42,-192.98,1,0.1
2022-08-18,South,Technology,5805.52,-498.98,4,0.125
2022-08-18,West,Furniture,1901.37,741.25,2,0.25
2022-08-18,West,Technology,603.23,69.29,1,0.0
2022-08-19,Central,Office Supplies,1746.74,325.45,1,0.0
2022-08-19,Central,Technology,1652.93,-241.81,2,0.3
2022-08-19,East,Furniture,1250.74,80.54,1,0.0
2022-08-19,South,Furniture,856.33,217.64,1,0.0
2022-08-19,South,Office Supplies,1211.81,183.61,1,0.5
2022-08-19,South,Technology,1596.81,423.35,1,0.0
2022-08-20,East,Furniture,3622.52,561.93,3,0.2333
2022-08-20,East,Office Supplies,2226.46,297.84,2,0.5
2022-08-20,East,Technology,2973.17,220.64,2,0.35
2022-08-20,South,Furniture,1831.79,385.65,1,0.0
2022-08-20,West,Office Supplies,2411.87,-276.38,2,0.0
2022-08-20,West,Technology,1721.67,555.5,1,0.4
2022-08-21,Central,Furniture,774.76,25.77,1,0.2
2022-08-21,Central,Office Supplies,847.8,-47.52,1,0.2
2022-08-21,Central,Technology,1477.39,134.23,1,0.2
2022-08-21,East,Office Supplies,1803.51,-52.05,1,0.0
2022-08-21,East,Technology,3562.01,552.13,2,0.0
2022-08-21,South,Office Supplies,1056.05,134.66,1,0.5
2022-08-21,West,Office Supplies,312.98,51.54,1,0.3
2022-08-21,West,Technology,929.97,-106.22,1,0.2
2022-08-22,Central,Technology,2098.6,194.12,2,0.1
2022-08-22,East,Furniture,652.13,204.85,1,0.2
2022-08-22,South,Furniture,1173.15,101.69,1,0.5
2022-08-22,West,Office Supplies,1920.27,398.23,1,0.5
2022-08-22,West,Technology,643.22,142.79,1,0.0
2022-08-23,East,Office Supplies,427.48,93.99,1,0.1
2022-08-23,South,Furniture,1613.87,535.97,1,0.3
2022-08-23,West,Technology,1940.57,605.06,2,0.35
2022-08-24,Central,Office Supplies,1129.99,104.32,1,0.3
2022-08-24,Central,Technology,928.14,-172.63,1,0.5
2022-08-24,East,Furniture,761.68,4.03,1,0.0
2022-08-24,East,Technology,227.92,13.13,1,0.3
2022-08-24,South,Technology,680.25,269.71,1,0.0
2022-08-24,West,Furniture,312.65,16.44,1,0.2
2022-08-24,West,Office Supplies,1008.4,-7.07,1,0.1
2022-08-25,Central,Furniture,1810.43,358.55,2,0.25
2022-08-25,Central,Office Supplies,1998.43,729.1,1,0.5
2022-08-25,East,Technology,741.31,139.73,1,0.1
2022-08-25,South,Furniture,1414.91,132.2,2,0.15
2022-08-25,South,Office Supplies,1566.1,616.92,1,0.4
2022-08-25,West,Furniture,316.52,-61.39,1,0.4
2022-08-25,West,Office Supplies,684.28,118.3,2,0.2
2022-08-26,Central,Furniture,796.25,141.26,1,0.0
2022-08-26,Central,Technology,771.3,-84.26,1,0.2
2022-08-26,East,Office Supplies,841.16,-103.24,1,0.0
2022-08-26,East,Technology,2178.32,-311.9,2,0.2
2022-08-26,South,Furniture,3176.71,197.07,3,0.1333
2022-08-26,South,Office Supplies,1703.92,544.97,1,0.0
2022-08-26,South,Technology,938.56,182.43,1,0.1
2022-08-26,West,Office Supplies,1643.98,-288.82,1,0.5
2022-08-26,West,Technology,1717.91,393.0,1,0.4
2022-08-27,Central,Office Supplies,2172.11,391.92,2,0.3
2022-08-27,East,Furniture,2447.67,-216.97,2,0.25
2022-08-27,East,Office Supplies,2240.83,324.96,2,0.15
2022-08-27,South,Furniture,556.94,29.28,1,0.0
2022-08-27,South,Office Supplies,1619.52,258.16,3,0.0333
2022-08-27,South,Technology,1004.97,-141.13,1,0.3
2022-08-27,West,Technology,406.05,135.16,1,0.2
2022-08-28,Central,Furniture,131.94,22.59,1,0.1
2022-08-28,Central,Technology,643.42,86.51,2,0.3
2022-08-28,East,Furniture,1693.32,-133.84,2,0.15
2022-08-28,East,Office Supplies,559.63,196.43,1,0.0
2022-08-28,South,Furniture,1014.27,-47.18,1,0.2
2022-08-28,South,Office Supplies,1179.23,119.98,2,0.0
2022-08-28,South,Technology,714.02,275.49,1,0.0
2022-08-28,West,Furniture,680.68,54.35,1,0.0
2022-08-29,East,Furniture,1298.8,114.13,1,0.0
2022-08-29,East,Office Supplies,472.98,139.72,1,0.0
2022-08-29,East,Technology,3638.52,440.98,2,0.25
2022-08-29,South,Office Supplies,306.39,83.86,1,0.0
2022-08-29,South,Technology,445.67,170.08,1,0.4
2022-08-29,West,Furniture,2196.34,102.85,2,0.25
2022-08-30,Central,Furniture,1159.36,-44.06,1,0.0
2022-08-30,East,Furniture,700.7,17.37,2,0.15
2022-08-30,South,Office Supplies,549.31,136.28,1,0.4
2022-08-30,West,Furniture,1124.34,-146.0,1,0.5
2022-08-30,West,Office Supplies,3140.69,740.28,2,0.05
2022-08-31,East,Office Supplies,1905.02,629.13,1,0.3
2022-08-31,East,Technology,309.79,67.27,1,0.0
2022-08-31,South,Furniture,1208.23,151.13,1,0.0
2022-08-31,South,Technology,1804.27,644.05,1,0.2
2022-08-31,West,Office Supplies,1469.34,96.08,1,0.5
2022-09-01,Central,Furniture,1332.18,-38.32,1,0.4
2022-09-01,Central,Office Supplies,369.07,84.99,1,0.0
2022-09-01,Central,Technology,825.07,231.28,1,0.3
2022-09-01,East,Furniture,788.05,76.08,1,0.0
2022-09-01,East,Office Supplies,947.01,353.0,1,0.4
2022-09-01,South,Furniture,2317.34,507.16,2,0.35
2022-09-01,South,Office Supplies,2289.36,609.48,3,0.0
2022-09-01,West,Office Supplies,1850.47,292.86,2,0.15
2022-09-01,West,Technology,7032.24,25.58,4,0.125
2022-09-02,Central,Office Supplies,471.81,151.41,1,0.0
2022-09-02,Central,Technology,1998.63,18.28,1,0.2
2022-09-02,East,Furniture,1361.69,200.26,1,0.0
2022-09-02,East,Office Supplies,5700.64,-77.16,4,0.45
2022-09-02,South,Office Supplies,43.14,16.36,1,0.5
2022-09-03,Central,Furniture,1162.87,77.95,1,0.0
2022-09-03,East,Office Supplies,891.01,-37.22,1,0.0
2022-09-03,South,Office Supplies,3031.25,123.15,2,0.15
2022-09-03,South,Technology,1879.83,173.19,1,0.3
2022-09-03,West,Furniture,1690.32,564.11,1,0.3
2022-09-03,West,Office Supplies,506.22,196.84,1,0.0
2022-09-03,West,Technology,589.75,-68.29,1,0.0
2022-09-04,Central,Office Supplies,55.51,6.05,1,0.2
2022-09-04,East,Office Supplies,932.78,28.65,1,0.2
2022-09-04,South,Furniture,1233.06,183.5,2,0.15
2022-09-05,Central,Office Supplies,1027.16,-2.4,1,0.4
2022-09-05,South,Furniture,151.82,36.25,1,0.2
2022-09-05,South,Office Supplies,1705.03,-34.03,2,0.4
2022-09-05,South,Technology,3586.28,515.96,4,0.175
2022-09-05,West,Office Supplies,5589.71,918.96,4,0.175
2022-09-05,West,Technology,1557.27,474.84,1,0.4
2022-09-06,Central,Furniture,345.18,66.86,1,0.5
2022-09-06,Central,Office Supplies,1063.72,-10.81,1,0.5
2022-09-06,East,Technology,1633.34,333.66,1,0.3
2022-09-06,South,Furniture,2193.06,-131.29,2,0.4
2022-09-06,South,Technology,3018.9,307.08,2,0.2
2022-09-06,West,Furniture,206.09,79.03,1,0.2
2022-09-07,East,Office Supplies,1837.68,240.2,1,0.2
2022-09-07,South,Furniture,1462.4,-95.89,1,0.3
2022-09-07,West,Office Supplies,555.93,55.59,1,0.0
2022-09-07,West,Technology,385.22,-37.22,1,0.1
2022-09-08,Central,Furniture,1748.96,241.91,3,0.0667
2022-09-08,East,Office Supplies,2181.27,259.36,2,0.05
2022-09-08,East,Technology,1578.32,463.52,1,0.0
2022-09-08,South,Office Supplies,1653.19,318.16,1,0.3
2022-09-08,South,Technology,210.6,74.66,1,0.5
2022-09-08,West,Furniture,1457.24,524.34,1,0.0
2022-09-08,West,Office Supplies,1690.52,656.26,1,0.0
2022-09-08,West,Technology,906.89,-21.97,1,0.5
2022-09-09,Central,Furniture,702.91,-54.82,1,0.4
2022-09-09,East,Technology,169.95,-21.95,1,0.0
2022-09-09,South,Office Supplies,2267.2,288.16,3,0.2667
2022-09-09,West,Technology,1581.92,-247.21,1,0.3
2022-09-10,East,Furniture,1539.1,424.57,1,0.3
2022-09-10,East,Office Supplies,932.33,182.42,1,0.0
2022-09-10,East,Technology,201.84,-4.85,1,0.0
2022-09-10,South,Furniture,1651.63,616.22,1,0.2
2022-09-10,South,Office Supplies,74.73,5.95,1,0.4
2022-09-10,South,Technology,792.96,262.46,1,0.3
2022-09-10,West,Furniture,1201.75,-58.69,1,0.0
2022-09-10,West,Technology,836.6,-116.2,1,0.0
2022-09-11,Central,Furniture,1173.28,385.1,1,0.3
2022-09-11,Central,Technology,861.62,187.34,2,0.05
2022-09-11,South,Furniture,1562.37,347.24,1,0.0
2022-09-11,South,Office Supplies,1174.56,-76.68,1,0.5
2022-09-11,South,Technology,824.35,239.97,1,0.4
2022-09-11,West,Furniture,76.28,-8.91,1,0.0
2022-09-11,West,Technology,607.66,190.46,1,0.1
2022-09-12,East,Furniture,1245.0,-59.89,1,0.3
2022-09-12,South,Technology,1090.04,64.15,1,0.0
2022-09-12,West,Furniture,165.63,33.86,1,0.2
2022-09-12,West,Office Supplies,415.54,-64.07,1,0.3
2022-09-12,West,Technology,1345.81,199.57,1,0.0
2022-09-13,Central,Office Supplies,1143.59,68.21,2,0.25
2022-09-13,East,Furniture,736.24,188.19,1,0.4
2022-09-13,East,Technology,1947.78,370.85,1,0.1
2022-09-13,South,Furniture,1157.08,367.32,1,0.2
2022-09-13,South,Office Supplies,994.04,352.01,2,0.05
2022-09-13,West,Technology,2423.96,106.49,2,0.0
2022-09-14,Central,Office Supplies,1207.77,454.34,1,0.0
2022-09-14,Central,Technology,1486.07,-205.09,1,0.4
2022-09-14,East,Furniture,1945.43,-62.67,1,0.2
2022-09-14,East,Office Supplies,168.36,-5.1,1,0.0
2022-09-14,South,Furniture,1351.27,452.36,1,0.5
2022-09-14,South,Office Supplies,2604.81,278.04,2,0.25
2022-09-14,South,Technology,95.76,-9.04,1,0.5
2022-09-14,West,Office Supplies,2561.92,672.25,2,0.0
2022-09-15,Central,Furniture,241.56,-25.93,1,0.0
2022-09-15,East,Office Supplies,2521.9,-146.73,3,0.0667
2022-09-15,East,Technology,2501.88,146.62,2,0.0
2022-09-15,West,Technology,1469.98,-241.09,1,0.2
2022-09-16,Central,Furniture,3627.91,1017.36,2,0.2
2022-09-16,Central,Office Supplies,1606.12,591.73,1,0.0
2022-09-16,Central,Technology,3089.42,829.6,3,0.1667
2022-09-16,East,Furniture,1759.35,2.79,1,0.0
2022-09-16,East,Technology,443.71,162.85,1,0.0
2022-09-16,South,Furniture,2765.27,220.45,2,0.2
2022-09-16,South,Office Supplies,2935.54,534.18,2,0.0
2022-09-16,South,Technology,3570.69,554.56,3,0.1667
2022-09-16,West,Office Supplies,875.1,168.49,2,0.15
2022-09-16,West,Technology,1241.42,478.97,1,0.5
2022-09-17,Central,Furniture,284.99,88.29,1,0.4
2022-09-17,Central,Technology,399.64,138.58,1,0.4
2022-09-17,East,Technology,1611.54,501.42,1,0.2
2022-09-17,South,Furniture,61.47,22.52,1,0.1
2022-09-17,South,Technology,1632.45,406.76,2,0.3
2022-09-17,West,Office Supplies,1429.03,351.88,1,0.0
2022-09-18,Central,Office Supplies,2990.59,610.61,2,0.25
2022-09-18,East,Furniture,1472.77,349.72,2,0.15
2022-09-18,East,Office Supplies,854.71,-53.5,1,0.5
2022-09-18,East,Technology,1329.01,38.46,1,0.5
2022-09-18,South,Office Supplies,2551.01,557.95,2,0.15
2022-09-18,South,Technology,1725.22,93.28,1,0.0
2022-09-18,West,Furniture,681.76,209.76,1,0.4
2022-09-19,Central,Furniture,3535.92,489.1,2,0.25
2022-09-19,East,Furniture,3330.83,-108.04,2,0.0
2022-09-19,East,Technology,1418.58,509.19,1,0.2
2022-09-19,South,Furniture,374.25,138.25,1,0.2
2022-09-19,South,Office Supplies,1198.76,218.33,1,0.0
2022-09-19,South,Technology,3154.29,254.24,4,0.25
2022-09-19,West,Furniture,4571.19,1024.19,3,0.3
2022-09-19,West,Office Supplies,756.82,-143.09,1,0.1
2022-09-19,West,Technology,2272.3,-349.72,2,0.0
2022-09-20,Central,Technology,1159.01,274.78,1,0.3
2022-09-20,East,Office Supplies,1345.25,200.8,2,0.45
2022-09-20,East,Technology,122.72,13.03,1,0.1
2022-09-20,South,Office Supplies,5227.51,1098.62,4,0.05
2022-09-20,South,Technology,3305.7,-182.86,2,0.5
2022-09-20,West,Furniture,1284.58,286.2,1,0.4
2022-09-20,West,Office Supplies,1563.23,28.7,3,0.3
2022-09-20,West,Technology,841.47,-92.82,1,0.2
2022-09-21,Central,Office Supplies,697.45,37.88,1,0.2
2022-09-21,Central,Technology,1639.17,43.7,1,0.0
2022-09-21,East,Furniture,2054.38,-25.55,2,0.0
2022-09-21,West,Furniture,1498.22,276.51,1,0.0
2022-09-21,West,Office Supplies,973.95,380.59,1,0.2
2022-09-22,Central,Furniture,628.87,215.28,1,0.5
2022-09-22,Central,Office Supplies,1802.53,380.05,1,0.2
2022-09-22,Central,Technology,621.72,-109.55,1,0.5
2022-09-22,East,Furniture,499.25,126.21,1,0.3
2022-09-22,South,Furniture,2149.97,-222.05,2,0.0
2022-09-22,South,Technology,666.16,193.03,1,0.1
2022-09-22,West,Technology,118.53,30.92,1,0.3
2022-09-23,Central,Office Supplies,602.55,75.59,1,0.1
2022-09-23,East,Furniture,1934.36,-173.98,1,0.2
2022-09-23,South,Furniture,681.81,229.25,1,0.0
2022-09-23,South,Office Supplies,1946.6,-15.72,2,0.25
2022-09-23,South,Technology,829.1,150.65,1,0.0
2022-09-23,West,Furniture,708.27,82.19,1,0.0
2022-09-23,West,Office Supplies,1914.97,-222.19,1,0.0
2022-09-23,West,Technology,1991.59,101.26,2,0.35
2022-09-24,Central,Furniture,537.37,-56.66,1,0.0
2022-09-24,Central,Office Supplies,2111.11,824.69,2,0.25
2022-09-24,East,Office Supplies,825.52,100.39,1,0.0
2022-09-24,East,Technology,1337.86,113.21,1,0.1
2022-09-24,South,Office Supplies,509.82,-77.29,1,0.0
2022-09-24,South,Technology,644.68,173.26,1,0.1
2022-09-24,West,Furniture,1713.85,466.36,2,0.0
2022-09-24,West,Office Supplies,921.12,-95.74,1,0.0
2022-09-25,Central,Office Supplies,1128.4,234.71,1,0.0
2022-09-25,Central,Technology,4273.08,993.85,3,0.3
2022-09-25,East,Furniture,316.47,-48.72,1,0.1
2022-09-25,South,Technology,1491.72,232.48,1,0.0
2022-09-25,West,Furniture,659.42,35.21,2,0.1
2022-09-25,West,Office Supplies,1236.12,301.5,1,0.4
2022-09-25,West,Technology,887.24,212.42,1,0.3
2022-09-26,East,Office Supplies,3242.46,-245.34,2,0.0
2022-09-26,East,Technology,1107.87,-42.65,1,0.1
2022-09-26,South,Office Supplies,1880.25,-283.11,1,0.0
2022-09-26,South,Technology,587.23,118.99,1,0.0
2022-09-26,West,Furniture,76.0,25.57,1,0.5
2022-09-26,West,Office Supplies,2637.98,423.94,2,0.25
2022-09-27,Central,Office Supplies,600.55,44.82,1,0.3
2022-09-27,East,Technology,238.56,-19.84,1,0.1
2022-09-27,South,Furniture,2212.83,465.17,2,0.05
2022-09-27,South,Office Supplies,1707.31,55.56,2,0.35
2022-09-27,South,Technology,1637.86,-63.09,1,0.2
2022-09-27,West,Office Supplies,1477.66,-49.96,1,0.4
2022-09-27,West,Technology,328.68,68.22,1,0.1
2022-09-28,Central,Office Supplies,855.02,7.01,1,0.0
2022-09-28,Central,Technology,764.62,124.3,1,0.2
2022-09-28,East,Furniture,317.15,78.01,1,0.2
2022-09-28,South,Furniture,1884.45,-360.94,1,0.2
2022-09-28,South,Office Supplies,2067.07,570.31,2,0.25
2022-09-28,West,Office Supplies,1011.91,303.03,1,0.2
2022-09-28,West,Technology,1513.51,351.89,1,0.3
2022-09-29,Central,Furniture,1870.1,-332.75,1,0.3
2022-09-29,Central,Office Supplies,2429.94,-23.08,2,0.15
2022-09-29,South,Furniture,1022.97,306.4,1,0.0
2022-09-29,South,Technology,630.81,-104.56,1,0.4
2022-09-29,West,Furniture,967.11,19.24,2,0.1
2022-09-29,West,Office Supplies,1493.26,350.22,1,0.4
2022-09-29,West,Technology,1734.98,52.39,2,0.3
2022-09-30,Central,Furniture,1526.79,196.4,1,0.0
2022-09-30,Central,Technology,1110.86,-175.57,1,0.5
2022-09-30,East,Furniture,2597.18,-164.09,2,0.35
2022-09-30,East,Office Supplies,1649.25,-226.21,1,0.0
2022-09-30,South,Furniture,286.02,-26.34,1,0.5
2022-09-30,South,Technology,1147.22,-129.86,1,0.3
2022-09-30,West,Furniture,1849.64,-90.66,1,0.0
2022-09-30,West,Technology,1336.39,-117.66,1,0.0
2022-10-01,Central,Furniture,1223.79,-56.04,1,0.0
2022-10-01,Central,Office Supplies,891.19,258.9,1,0.2
2022-10-01,Central,Technology,14.01,1.29,1,0.2
2022-10-01,East,Furniture,916.11,8.23,1,0.5
2022-10-01,East,Office Supplies,3911.78,743.44,3,0.0333
2022-10-01,East,Technology,534.09,193.44,1,0.4
2022-10-01,South,Furniture,224.47,76.35,1,0.0
2022-10-01,West,Office Supplies,1777.63,-260.88,1,0.1
2022-10-01,West,Technology,1021.21,314.97,2,0.25
2022-10-02,Central,Office Supplies,91.33,18.17,1,0.5
2022-10-02,Central,Technology,1959.12,643.52,1,0.5
2022-10-02,East,Furniture,2334.69,512.01,3,0.0667
2022-10-02,East,Technology,1584.78,398.85,1,0.2
2022-10-02,South,Furniture,2222.46,416.3,2,0.4
2022-10-03,Central,Technology,2190.01,298.24,2,0.4
2022-10-03,East,Furniture,983.31,-27.06,1,0.0
2022-10-03,East,Office Supplies,1580.18,27.49,1,0.1
2022-10-03,West,Office Supplies,459.19,-39.55,1,0.3
2022-10-03,West,Technology,1832.32,243.69,1,0.2
2022-10-04,Central,Office Supplies,1063.15,264.6,1,0.1
2022-10-04,Central,Technology,707.7,130.18,1,0.1
2022-10-04,East,Furniture,2277.34,602.96,2,0.15
2022-10-04,East,Technology,2671.06,388.61,2,0.05
2022-10-04,South,Furniture,1974.98,323.83,1,0.5
2022-10-04,South,Technology,508.3,103.96,1,0.0
2022-10-04,West,Office Supplies,1929.88,507.1,1,0.0
2022-10-05,Central,Furniture,3608.21,97.71,2,0.1
2022-10-05,Central,Office Supplies,671.74,66.22,1,0.1
2022-10-05,Central,Technology,924.73,118.15,1,0.3
2022-10-05,South,Furniture,1418.61,40.94,1,0.2
2022-10-05,South,Office Supplies,172.2,25.07,1,0.0
2022-10-05,South,Technology,2111.64,343.02,2,0.2
2022-10-05,West,Furniture,1002.67,257.29,1,0.0
2022-10-05,West,Office Supplies,502.75,-44.37,1,0.4
2022-10-06,Central,Technology,182.66,18.53,1,0.3
2022-10-06,East,Furniture,1993.6,128.01,2,0.2
2022-10-06,East,Office Supplies,886.47,-39.25,1,0.2
2022-10-06,South,Technology,1025.05,257.11,1,0.3
2022-10-06,West,Furniture,221.67,-24.97,1,0.2
2022-10-07,Central,Technology,3353.53,408.88,2,0.25
2022-10-07,East,Office Supplies,931.47,56.23,1,0.5
